Sentiment,Sentence,Rating,Name
-1,I really wish I hadn't.,1,electronics_neg_3
-1,"The selection of widgets available on the TV are poor, and limited.",1,electronics_neg_3
-1,"Most apply to the US (weather, sports news).",1,electronics_neg_3
0,"I suppose had I not bought it, I would always be wondering what I was missing out on.",1,electronics_neg_3
-1,Let me satisfy that curiosity for you - as the service stands - don't waste your money.,1,electronics_neg_3
-1,You've been warned.,1,electronics_neg_3
-1,PS there is a Sudoku widget - so you can play Sudoku on the TV (as I said ealier - don't waste your money).,1,electronics_neg_3
0,Having just switched from ADSL to NTL cable broadband I needed a new router to replace the Speedtouch Wireless router that came free with my ADSL connection.,2,electronics_neg_4
0,"The reviews for this were good, as was the price so I took the plunge.",2,electronics_neg_4
1,The problem is this router doesn't really support Apple Macs. My previous router/modems (Speedtouch and Netgear wired) were literally plug and play.,2,electronics_neg_4
-1,"I managed to network two Mac desktops, an iBook, a Windows laptop, an all-in-one printer/scanner and a PS2 without any problems, except setting up the Windows wireless, but even that connected to the Macs on the network.",2,electronics_neg_4
0,I've set up even larger Mac only networks so I know what I'm doing.,2,electronics_neg_4
-1,This Linksys just didn't want to play.,2,electronics_neg_4
-1,"I ended up having to manually configure everything just to get the iBook to see the router, then get it on the 'Net, using wires and wireless.",2,electronics_neg_4
0,I haven't even attempted to get the other machines online yet.,2,electronics_neg_4
-1,If you have Macs and need them networked over a cable broadband connection look for another Mac-friendly router or be prepared to get your hands dirty typing in IP and DNS addresses.,2,electronics_neg_4
-1,"Hopefully now it is running I won't need to do that again, and getting the other machines connected will be easier.",2,electronics_neg_4
0,I bought this unit hoping to archive my old personal VHS tapes.,2,electronics_neg_7
-1,I had a lot of problems with it accepting my DVD disks which play with no problems on my computer's DVD player which I'm sure is a cheaper player by far.,2,electronics_neg_7
0,After repeatedly trying to get the unit to accept my pre-recorded DVD's it finally accepted them.,2,electronics_neg_7
-1,I noticed that the unit couldn't recognize the markers from my computer's DVD bookmarks and the AB repeat works horribly.,2,electronics_neg_7
-1,"It works, but it freezes the picture for about 3-4 seconds before starting over which, again, my computer's DVD player does seamlessly.",2,electronics_neg_7
-1,I expected the unit to far surpass my computer's DVD player and it doesn't.,2,electronics_neg_7
-1,I am returning the unit to the store and looking for a better replacement.,2,electronics_neg_7
0,I bought a Lexmark All in one x2470 with a gift card i got for Christmas last year.,2,electronics_neg_13
-1,"It quit working just two days ago, so i called Lexmark support and they had me clean the rollers, but this did'nt work.",2,electronics_neg_13
-1,so i went on-line to check on my warranty and that is all i could seem to do.,2,electronics_neg_13
-1,Could not find any where to put in a claim.,2,electronics_neg_13
-1,"I am very upset, but i am not a quitter but a surviver ! I am going to keep on trying, they will definitely remember my name before i am through.",2,electronics_neg_13
0,I will let you know the out come if that is allowed.,2,electronics_neg_13
0,I bought this headset to use in the car.,1,electronics_neg_14
1,"It's very comfortable to charge - the charger is in the socket, the headset is in the charger, no tangling wires - great!",1,electronics_neg_14
-1,"But the headset is huge - it doesnt fit into my ears - none of them, and believe me - both of my ears are of generous size!",1,electronics_neg_14
-1,:) It doesn't fit into my son's and friend's ears as well - keeps falling out.,1,electronics_neg_14
-1,And the sound quality - my God!,1,electronics_neg_14
-1,People I've been talking to were always complaining about low volume (they had it maxed on their receivers) and strange rustling and swishing noise.,1,electronics_neg_14
-1,"I've heard them better, but far away from good.",1,electronics_neg_14
-1,"If I could, I would like to return it or exchange for something better.",1,electronics_neg_14
1,"Pros: For the most part, a very decent printer.",2,electronics_neg_16
1,"Good print quality, speed, etc. for the price.",2,electronics_neg_16
-1,"But everything positive thing about it is completely negated by one thing: ... Cons: When ANY of the four ink cartridges are empty, all functionality is disabled.Scanner will not work unless all ink tanks are at acceptable levels.",2,electronics_neg_16
-1,"When ANY of the four ink cartridges are empty, all functions are disabled.",2,electronics_neg_16
-1,You are not allowed to use the scanner if any single cartridge is empty.,2,electronics_neg_16
-1,I cannot think of a more retarded feature...,2,electronics_neg_16
-1,"this is a complete, utter, and absolute failure on Canon's part to create a decent product.",2,electronics_neg_16
-1,"I don't print very often, and I am not about to go shell out another 40 of 50 dollars on ink just so I can scan a drawing of mine.",2,electronics_neg_16
-1,HP all-in-ones don't seem to have this problem.,2,electronics_neg_16
-1,Buy one of them instead.,2,electronics_neg_16
0,F Canon.,2,electronics_neg_16
0,"I had originally purchased the Motorola S9 HD headset from the apple store, but took it back because I thought there might be something better.",2,electronics_neg_19
0,So I bought the Sony Bluetooth Headset like the one above.,2,electronics_neg_19
-1,"Anyway, as soon as I strapped these things on, I realized that I made a big mistake.",2,electronics_neg_19
-1,It's awful!,2,electronics_neg_19
-1,"The band that goes around the back of your head is not adjustable, and if you are wearing a collar of any sort, when you move your head at all, it will rub and move the ear buds in and out of your ears.",2,electronics_neg_19
-1,"If you want a headset for the gym like I do, then stay away from these - unless you have a head the size of Shrek. The ring around the back of your head that connects the earpieces is about 2 full inches from your head/neck.",2,electronics_neg_19
-1,Terrible design.,2,electronics_neg_19
1,I have owned it since Nov 2009. The HD2 is the best phone.,1,electronics_neg_21
0,The Apps issue is not so bad.,1,electronics_neg_21
0,Just go to XDA-developers.com.,1,electronics_neg_21
1,"Besides it runs many google apps, and Apple has too many garbage apps that are just worthless.",1,electronics_neg_21
1,You did not mention the 16gb memory that comes with the T-Mobile phone without extra charge.,1,electronics_neg_21
0,Soon we will get the HTC HD3. I will be a buyer in the fall.,1,electronics_neg_21
1,Nothing will compare with this newer version on WinMobile 7 with a 1.5 processor and a 4.5 inch screen.,1,electronics_neg_21
1,"Don't forget the Apple choice is a closed system, no real choices beyond Apples product line.",1,electronics_neg_21
1,"No so with HTC (hd2, Hd3)",1,electronics_neg_21
0,"I bought this card for hot swap RAID 1, which is one of the features that is supported.",1,electronics_neg_22
-1,"A few months after using it, it stopped RAIDing across automatically.",1,electronics_neg_22
-1,"When I called them to solve this problem, it was horrible.",1,electronics_neg_22
-1,They told me to download the newest firmware and helpfully sent me to a link to an iso image which didn't work.,1,electronics_neg_22
-1,"When I called their support 5, yes, 5 times to solve just upgrading the firmware, they told me first that the iso was fine, then to use a boot diskette, then to use the iso.",1,electronics_neg_22
-1,"Not to mention the link they provided was to the 9650 not the 9550. Finally when I upgraded the firmware and it didn't solve the issue, I was sent to ""level 3"" support.",1,electronics_neg_22
0,The person there knew the ins and outs of this card.,1,electronics_neg_22
0,He told me it had a bug and they didn't have a upgrade to fix it because they still didn't know what caused it.,1,electronics_neg_22
0,I could try some perl scripting.,1,electronics_neg_22
-1,"I don't mind dealing with pearl scripts, but it wasn't supported and he wouldn't tell me anything about what the script did, so it wasn't that helpful.",1,electronics_neg_22
-1,"Later trying to decide what to do about this problem, I realized that this was a malfunctioning product and they they should take it back.",1,electronics_neg_22
-1,"I called to return the product because it had a bug in it and was sent somewhere else, the people I was sent to wouldn't admit that it had a bug in the card, but I could return the product and get another buggy 9550 SUX (SXU 4LP).",1,electronics_neg_22
-1,Is this the way 3ware builds their business?,1,electronics_neg_22
-1,I could have purchased a sub $100 card and received better results.,1,electronics_neg_22
-1,I won't be purchasing from 3ware again.,1,electronics_neg_22
-1,The display is plain manual is quite complex.,3,electronics_neu_0
-1,I did have issues with sound from my TV as well.,3,electronics_neu_0
-1,"When the station would change from commercials to shows or vise versa, the sound would cut out on some.",3,electronics_neu_0
-1,"The television itself would have sound, but the receiver had none.",3,electronics_neu_0
-1,I took it back and got a Harmon/Kardon (AVR-247)for the same price and I feel it blows this one away.,3,electronics_neu_0
-1,It has a much more modern look and is much more user friendly.,3,electronics_neu_0
0,Mac users should check the website before installing.,3,electronics_neu_2
-1,"Since I use reference material often at my work, this is an extreme disappointment...",3,electronics_neu_2
0,hopefully it will be updated soon.,3,electronics_neu_2
-1,Also might be nice to have relative pointing instead of absolute...,3,electronics_neu_2
-1,sometimes reaching the top of the tablet to reach the top of the screen is tiring (as someone with limited mobility).,3,electronics_neu_2
0,Lots of other little things annoy me with it but it does its job.,3,electronics_neu_2
1,A good beginner's tablet.,3,electronics_neu_2
0,I bought these headphones because the reviews were really good.,3,electronics_neu_4
-1,They were alot smaller than it seemed in the pictures.,3,electronics_neu_4
-1,"They seemed really flimsy, even though they were the 25th anniversary edition which was a contributing factor for me returning them.",3,electronics_neu_4
0,"My brother tried them and really liked them, when i tried them they were pretty good, but they were not excellent as i thought they would be.",3,electronics_neu_4
0,Maybe ididn't let them kick in enough time or something but i returned them 2 days later.,3,electronics_neu_4
0,"Pros: Fair price, okay camera.",3,electronics_neu_6
-1,Cons: Horrible quality.,3,electronics_neu_6
-1,Scratches way too easily.,3,electronics_neu_6
0,I've had this phone for a bit over four months.,3,electronics_neu_6
0,"When I first got it, I was pretty pleased with it.",3,electronics_neu_6
-1,But then I started to pick out all the bad things about it.,3,electronics_neu_6
-1,"-The camera shutter sound does not turn off, so even if your phone is on silent, if the camera button gets pressed, your phone makes an annoying noise.",3,electronics_neu_6
-1,-The speaker phone is very quiet.,3,electronics_neu_6
-1,- The phone scratches very easily and does not handle being dropped very well.,3,electronics_neu_6
-1,I drop mine once and ever since its made this horrible buzzing noise.,3,electronics_neu_6
-1,-The main reason I am getting rid of this phone is because of the charging/charger/battery.,3,electronics_neu_6
-1,"Around the second month I had this phone, the charger broke.",3,electronics_neu_6
-1,"When I went to charge it, it would charge for a few minutes, and then stop.",3,electronics_neu_6
-1,Now it wont charge at all.,3,electronics_neu_6
-1,"This phone is reasonably priced, but the quality is terrible.",3,electronics_neu_6
0,"The Bottom Line: The camera is okay for those who want a high-resolution camera with both digital and optical zoom without spending much more than $100. I bought this camera on sale for $99, then read the reviews very soon after and started having regrets.",3,electronics_neu_8
1,"But for what I paid, the camera has worked pretty well.",3,electronics_neu_8
0,Many reviews refer to battery power issues.,3,electronics_neu_8
1,"I have been able to take more than 30 pictures with a fully charged pair of batteries before they went dead, and it is simple to just carry a spare pair of batteries for backup, as the battery charger that came with the camera accommodates 4 batteries.",3,electronics_neu_8
0,I also read on Gateway's web site that they specifically recommend the nickel (NiMH)AA batteries rather than alkaline.,3,electronics_neu_8
0,"They additionally suggest that lithium AA batteries be used for longer life, although they note that these are more expensive.",3,electronics_neu_8
1,"First the good news...the camera takes nice, sharp pictures when zoom is not used and there is good lighting; it is compact and lightweight; and it is the most inexpensive camera I've seen with both digital and optical zoom and 4 megapixels.",3,electronics_neu_8
-1,Now the bad news: It is true that Gateway's customer service is not helpful if there are problems.,3,electronics_neu_8
-1,"The instruction manual states that when transferring pictures from the camera to the computer, you should use an AC adapter that does not come with the camera, but which is available in the ""Gateway Digital Camera Accessory Kit."" Good luck finding such a kit!",3,electronics_neu_8
-1,"First I went to Radio Shack, they didn't have the kit, and had no adapter that would fit the camera.",3,electronics_neu_8
-1,"Then I tried Best Buy, where I had bought the camera, but they also had no such adapter and no such accessory kit.",3,electronics_neu_8
0,"So, I called Gateway.",3,electronics_neu_8
-1,"They said they longer keep the accessory kit in stock, but that I should be able to get it in any electronics store.",3,electronics_neu_8
-1,"Yeah, right.",3,electronics_neu_8
-1,"So I tried a couple other stores in the area, still no luck.",3,electronics_neu_8
0,"I contacted Gateway tech services again by live chat, and the tech said that they don't have the kit in stock, but promised to call me within 2 weeks to let me know when it would be available.",3,electronics_neu_8
-1,"That was about 2 months ago, and I still haven't heard from Gateway.",3,electronics_neu_8
0,"BUT, for anyone who is looking for the Gateway digital camera accessory kit, I did succeed in obtaining it on eBay from an electronics dealer in California (the other side of the country from where I live) that had 110 kits in stock!",3,electronics_neu_8
0,(No wonder Gateway doesn't have any left!),3,electronics_neu_8
0,"For $20 plus $8 for S & H, I received not only the AC adapter, but another battery charger, another pair of batteries, a small tripod, and a camera cover.",3,electronics_neu_8
-1,"The camera has a cover for the ports for the AC adapter and USB cable--this cover is very flimsy plastic, and I think it's only a matter of time before it breaks off.",3,electronics_neu_8
-1,"When using the zoom, I find that you must have extremely steady hands when taking the pictures or you will get blurred shots.",3,electronics_neu_8
-1,"This is probably true for other cameras, but with the Gateway camera it is particularly troublesome because the shutter button seems to lack sensitivity.",3,electronics_neu_8
-1,You must press the button down rather hard before it responds.,3,electronics_neu_8
-1,"If there is any background lighting, and the room is dark, the camera's flash does not seem to adequately adjust when the camera is set on automatic, resulting in very dark photos.",3,electronics_neu_8
0,"Overall, the camera is not bad, and I'm satisfied with what I got for what I paid.",3,electronics_neu_8
-1,"The Bottom Line: If you are interested in purchasing a DVD/VCR combo player, I would recommend a different brand due to Sony's exchange policy and horrible service.",3,electronics_neu_9
-1,"I previously posted the following review of this player: ""My Sony D500P arrived yesterday, and I tried two different DVDs, but both played poorly.",3,electronics_neu_9
-1,"Each disk starts out playing fine, then starts to stop and start repeatedly, and finally just stops playing.",3,electronics_neu_9
0,"I called Sony, and they tried to troubleshoot over the phone, but finally concluded that the unit was defective and needs to be replaced.",3,electronics_neu_9
0,"I read reviews of the previous model D300P, and people complained of the same kind of problem I saw with the D500P. I was apprehensive about purchasing it, but saw only good reviews of the D500P, so I thought Sony had the problem licked.",3,electronics_neu_9
-1,"I guess not!""",3,electronics_neu_9
0,"Here's the update: I ordered this unit by mail-order, and called the dealer to arrange to return it.",3,electronics_neu_9
-1,"The dealer informed me that Sony had instituted a new policy requiring that all exchanges have to be directly through Sony. I thought this was hard to believe, and called Sony. Sony confirmed that in fact, this is their policy.",3,electronics_neu_9
-1,They also refused to pay the postage for the return.,3,electronics_neu_9
0,"Given no other choice, I paid the postage and mailed the unit back to Sony's service center in Laredo, Texas. After waiting a month for my replacement, I called Sony's service department.",3,electronics_neu_9
0,"The agent told me that the computer showed it was already sent, and ""it was signed for by your front door.""",3,electronics_neu_9
-1,"I assured him that my front door doesn't know how to write, and that I still had not received my new unit.",3,electronics_neu_9
0,He then transferred me to another department at Sony which confirmed that it had never been sent.,3,electronics_neu_9
0,They said they would send it out right away by express mail.,3,electronics_neu_9
-1,"A week later, still no replacement unit.",3,electronics_neu_9
-1,"I called Sony again, and again the first agent said it was already sent, then after I explained it hadn't arrived I was transferred to the second department, which again confirmed it hadn't been sent out yet.",3,electronics_neu_9
0,"I demanded to know when the unit would be sent out, and was transferred to a third department to get a tracking number and date of delivery.",3,electronics_neu_9
0,"Finally, after a total of 6 weeks, I received a player.",3,electronics_neu_9
0,"This one was a model D550P instead of D500P, but it looks similar.",3,electronics_neu_9
1,The best news is: This unit works!,3,electronics_neu_9
0,"I have been using this unit for one month, and it plays DVDs satisfactorily, as well as videotapes.",3,electronics_neu_9
1,"Additionally, the rewind/fast forward features for videotapes are quite rapid.",3,electronics_neu_9
0,All functions seem to work appropriately.,3,electronics_neu_9
-1,I agree with other reviewers who have said that the remote control has small buttons and is confusing to use.,3,electronics_neu_9
0,"The instruction manual is a little confusing, but helpful in explaining how to use the remote.",3,electronics_neu_9
0,"After some time, I found I could get used to the remote.",3,electronics_neu_9
-1,The one feature lacking on this model is the inability to copy DVDs to a videotape.,3,electronics_neu_9
0,"In summary, I am satisfied with the performance of my Sony SLV-D550P DVD player.",3,electronics_neu_9
-1,"On the other hand, I would not recommend this or any other Sony product in light of Sony's exchange policy and poor service.",3,electronics_neu_9
0,Reviewing an antenna is difficult.,3,electronics_neu_10
0,"I could tell you about which channels I get easily with the Terk FDTV2A (ABC, FOX, MyTV, CW, PBS) and which channels I really don't (CBS, NBC), but you don't live in my apartment, so that doesn't do you any good.",3,electronics_neu_10
0,"What I can tell, you, however, is that this antenna doesn't seem to pick up any more channels than the other antennas I've tried, the RCA ANT1500 (returned to retail store) or Amplified Monoprice Antenna (currently in guest room).",3,electronics_neu_10
0,"None of this is to say that the Terk FDTV2A is bad antenna, because it's not, but it's certainly no better than other things out there on the market.",3,electronics_neu_10
1,"The Terk is definitely the best looking of the bunch, and I really like the included stand, which gives you more flexibility in setting it up.",3,electronics_neu_10
1,"The antenna feels well-made and solid, the cables appear to be of a good quality.",3,electronics_neu_10
0,"I'm reasonably happy with my purchase, even though it was more expensive than others, but I'm not blown away.",3,electronics_neu_10
-1,The one thing I really don't like about the Terk FDTV2A is that none of the cables and cords can be easily replaced.,3,electronics_neu_10
-1,The power cable (AC adapter) is similarly integrated into the amplifier.,3,electronics_neu_10
-1,"If you wanted to use a custom length of coaxial cable (in my case, I would have like to use shorter cables), or damaged the AC adapter and needed to replace it, you're pretty much out of luck, save for taking the unit apart and rewiring it.",3,electronics_neu_10
-1,"If you needed to lengthen the coaxial cable, you could use a female-to-female barrel connector, but I assume you would start degrading your signal at some point.",3,electronics_neu_10
-1,This whole design seems to create an unnecessary rat's nest of wires behind my television.,3,electronics_neu_10
0,"I also looked at the Terk FDTV1A, which seemed to be the same antenna, but slightly larger.",3,electronics_neu_10
0,"I don't know if a larger antenna would pull in more channels or not, so I went with the smaller FDTV2A given my limited space.",3,electronics_neu_10
0,I'm sticking with what I have...,3,electronics_neu_10
0,"something different might yield better results, but at this point, I'm tiring of trying out antennas and just want to park myself on the couch and enjoy some television!",3,electronics_neu_10
0,Bought this based on previous reviews and is generally a good player.,3,electronics_neu_11
0,Setting it up seemed relatively straight forward and I've managed to record several times onto the hard drive without any problems.,3,electronics_neu_11
1,The picture quality is also very good and the main reason I bought it was the upscaling to match my TV - very impressive.,3,electronics_neu_11
-1,"Downsides are that if you have built-in freeview on your TV, it does get confused sometimes and will refuse to allow you to watch it through either TV or HDD player - I had to mess around with the settings several times to make it stop doing this.",3,electronics_neu_11
0,(Why did I buy it if I had freeview already?,3,electronics_neu_11
-1,"It was cheaper than to get one without) It is also very noisy and performs random updates in the night, which can be annoying.",3,electronics_neu_11
1,But in terms of function and ease of use it's very good.,3,electronics_neu_11
0,This product could use some work.,3,electronics_neu_14
1,The hardware itself is simple and well designed.,3,electronics_neu_14
0,It is rugged and simple.,3,electronics_neu_14
-1,The issue is the online interface.,3,electronics_neu_14
-1,It is almost too simple and lacks preferences or options.,3,electronics_neu_14
-1,You are unable to check a log or bread crumb pattern.,3,electronics_neu_14
-1,Sometimes information is unable to be acquired.,3,electronics_neu_14
1,Customer service though is very good and very responsive.,3,electronics_neu_14
1,This is used for vans in a service company and when it works it works very well.,3,electronics_neu_14
0,The whole idea of its use and presence is more as a deterrent rather then actually as a locator so it does work well for those purposes.,3,electronics_neu_14
1,Pros: Works excellent in my Dell 8100 using XP Home. My wireless router is in the basement and it works fantastic everywhere in my house (no dead spots even on 2nd story).,4,electronics_pos_12
1,Even picks up my neighbors networks.,4,electronics_pos_12
1,Netgear software makes me buy them over and over...,4,electronics_pos_12
1,much easier to connect to networks compared to using XP and other software.,4,electronics_pos_12
-1,...Cons: Gets very hot.,4,electronics_pos_12
-1,Very expensive compared to others.,4,electronics_pos_12
1,Pros: Long range zoom for distance and nature shooting.,5,electronics_pos_13
1,Cons: Nothing negative about it.,5,electronics_pos_13
0,This Nikon P90 was purchased for its 24X zoom in a small compact package.,5,electronics_pos_13
1,"Living next to a large body of water I can shoot ducks, tow boats, Osprey, anything else, at distances of 100 yards and even further.",5,electronics_pos_13
0,This is best done on a tripod to eliminate shake and to keep the object centered.,5,electronics_pos_13
1,Truly the 24X zoom is superb in replacing expensive long lens of the best quality.,5,electronics_pos_13
1,The camera is light but feels solid.,5,electronics_pos_13
1,Controls are intuitively where fingers are placed.,5,electronics_pos_13
1,The vibration reduction cannot be faulted even at maximum zoom.,5,electronics_pos_13
1,It must be one of the best anti shake designs made.,5,electronics_pos_13
1,Rapid fire makes for great pics of birds in flight and sports shots.,5,electronics_pos_13
1,The P90 exceeds my expectations.,5,electronics_pos_13
1,"Pros: No problems, easy to set up.",5,electronics_pos_14
1,Looks good.,5,electronics_pos_14
1,Cons: Nothing negative about it.,5,electronics_pos_14
0,I wanted the Samsung but purchased the Insignia on sale for $129.99 thinking I was saving money.,5,electronics_pos_14
0,The Insignia popped like a fire cracker.,5,electronics_pos_14
1,Replaced it with the Samsung Black/Red to match my TV. It was on sale for 249.00. You get what you pay for.,5,electronics_pos_14
1,Works wonderfully.,5,electronics_pos_14
1,No problems what so ever.,5,electronics_pos_14
0,"This is a nice stereo, but the product specs are off.",4,electronics_pos_16
-1,When I bought this the specs said that this has a tape player.,4,electronics_pos_16
-1,It really doesn't.,4,electronics_pos_16
0,"It does however play five cds, has an aux input and is XM ready.",4,electronics_pos_16
0,I'm not that far advanced for XM. I'm in the cassette tape stone ages.,4,electronics_pos_16
0,"If anyone is looking for the ultimate cassette tape player, I would suggest the JVC Kaboom Box. It has great sound and auto reverse.",4,electronics_pos_16
1,"Anyway, back to the Sony. This is perfect for my computer.",4,electronics_pos_16
1,I play it through the Aux in and it sounds way better than the cheesy speakers in my monitor.,4,electronics_pos_16
0,"It plays 5 cd's with modes like shuffle, repeat and random.",4,electronics_pos_16
1,"So, if you care about cassette player this stero is very reliable and sounds good too.",4,electronics_pos_16
1,Pros: The instructions were very helpful and easy to use.,5,electronics_pos_18
1,Cons: None so far.,5,electronics_pos_18
0,My wife got it for me account of the wireless capability.,5,electronics_pos_18
0,It saves me going to the basement with my bad knees.,5,electronics_pos_18
0,After I got it I was reading the reviews and wondered if it should go back before opening it.,5,electronics_pos_18
1,Glad I didn't take it back.,5,electronics_pos_18
1,"Have only used it a few times, but I am very pleased with it so far.",5,electronics_pos_18
1,I would recommend it based on my experience.,5,electronics_pos_18
0,I have worked with this head now for almost three years.,5,electronics_pos_20
1,We use it in an art repro setup and it is the only way to go.,5,electronics_pos_20
1,We have to zig-align the camera so the film (actually BL scan back) and the plane of the art are aligned exactly.,5,electronics_pos_20
1,The gear movements on this heavy duty head are smooth and very precise.,5,electronics_pos_20
1,I could align the camera this accurately with out it.,5,electronics_pos_20
0,Problems Encountered: None Previous Equivalent Items Owned: Only balls heads,5,electronics_pos_20
1,Pros: The picture and sound.,5,electronics_pos_21
-1,... Cons: Weighs nearly 250 pounds!,5,electronics_pos_21
1,"I bought this TV off of eBay for $300 in 2006 when the average price was for 800 - 1,000. The picture is excellent as well as the sound.",5,electronics_pos_21
1,Greatest TV I have ever had!,5,electronics_pos_21
0,"It's got your composite, S-Video as well as RCA inputs.",5,electronics_pos_21
1,DVD's and video games play very well on this television.,5,electronics_pos_21
0,I bought this product to use mainly as a way to carry movies around on vacation for my children.,4,electronics_pos_32
1,It works great for that and much more.,4,electronics_pos_32
0,I don't know if the kids are going to get to use it.,4,electronics_pos_32
1,I am very impressed with the quality of the playback.,4,electronics_pos_32
0,"It could be a little more user friendly, but I managed to figure it out easily enough.",4,electronics_pos_32
1,"Also, you get more than enough playing time on the battery.",4,electronics_pos_32
1,I have watched two full length movies without rechargeing the battery.,4,electronics_pos_32
1,It has nice sound as an mp-3 player as well.,4,electronics_pos_32
0,"I purchased this camera a month ago or more after almost buying the G11, and have taken about a thousand photos with it so far.",4,electronics_pos_33
1,"I couldn't be happier with the wide lens, aperture control ring, manual functions, scene pre-settings, overall low light performance, and ease of customization this little camera offers.",4,electronics_pos_33
1,Even love the minimal black design of it.,4,electronics_pos_33
1,"I had high expectations with this camera based on its price ($400) and the Canon name (still have an old AE-1 from 1982 and used an ELPH powershot extensively), and as far as image quality I can't really find any faults.",4,electronics_pos_33
0,The included software is necessary however to convert the raw CR2 files into Tiff files for Photoshop.,4,electronics_pos_33
0,Bundled with the included software is a PhotoStitch program that allows you to 'stitch' individual shots together to make panormas.,4,electronics_pos_33
1,Very cool.,4,electronics_pos_33
1,I'm using it almost daily and haven't yet gotten over how powerful this point and shoot is.,4,electronics_pos_33
1,There is even a simple 3x3 grid you can turn on to help you compose in the frame: can't begin to say how useful that is.,4,electronics_pos_33
1,It even brackets.,4,electronics_pos_33
-1,The real disappointment here is the build quality.,4,electronics_pos_33
-1,I've never used a Canon product that felt so shoddy.,4,electronics_pos_33
-1,An ELPH PowerShot I used years ago felt considerably more solid than this--overall more dense and metallic.,4,electronics_pos_33
-1,"While that could be overlooked in a Happy Meal toy, this is a $400 camera.",4,electronics_pos_33
-1,"It seems I may have used the flash accidentally once or twice (I keep it off) but if I depended on it I might be a little wary of its constant popping up as I'm sure its just a flimsy, plastic rack and pinion mechanism.",4,electronics_pos_33
-1,"The location of the flash is unfortunate in that it pops into left my hand as I try to shoot...the only other hand-hold would seem to be cupping the body from below, or shooting one-handed.",4,electronics_pos_33
0,"Again not using the flash makes this a non-issue for me, I'd be just as happy if Canon left the flash off entirely or at least integrated it into the body to simplify the design.",4,electronics_pos_33
0,Other reviewers have criticized the battery life...this hasn't been much of an issue for me.,4,electronics_pos_33
0,"I keep the camera off between shots, have the LCD turned down a bit, rarely use the movie mode and flash, so I can get perhaps three days of casual shooting off a single charge.",4,electronics_pos_33
0,"A full heavy day of shooting will drain the battery, but I can live with that.",4,electronics_pos_33
0,If you were taking this camera on an extended trip to some remote locale a spare battery would be a necessity.,4,electronics_pos_33
-1,As I keep it off when I'm not shooting it does take a bit longer than feels necessary to start up and auto-focus when I want shoot: maybe 3-4 secs or so.,4,electronics_pos_33
0,When you're in a hurry to catch something that can feel like a long delay.,4,electronics_pos_33
1,"Overall this is an excellent camera that puts all the functions I wanted (RAW shooting, wide lens, full suite of manual settings and f-stop adjustments) and then some in my back pocket.",4,electronics_pos_33
0,"There's certainly better cameras out there (the G11 is only marginally more expensive), but none I'd want to haul around on a daily basis.",4,electronics_pos_33
0,"Hopefully somebody at Canon is checking these product reviews and the next generation S90 will feel like the smooth, solidly-built slab of metal the older PowerShots were.",4,electronics_pos_33
0,I've been a Neil Finn fan practically my whole adult life.,2,music_neg_7
0,"First I become exposed to his brilliance via I Got You, the break through song of Split Enz a quarter of a century ago.",2,music_neg_7
0,"That album, True Colours, is jam packed with great melodies and fun arrangements.",2,music_neg_7
0,"Although their later albums did not match that peak, they were still enjoyable.",2,music_neg_7
0,"When Crowded House became huge, I liked their albums ever more.",2,music_neg_7
0,"Their first one, despite including the classic Don't Dream It's Over, is their least interesting one but during the final album, Together Alone, Neil Finn and Crowded House were making among the best music of that era.",2,music_neg_7
1,"Before hearing the album in its entirety, I heard She Will Have Her Way and Sinner, both great tracks and worthy classics.",2,music_neg_7
1,She Will is a straight forward song in a Beatles-esque fashion whilst Sinner is a dark moody track with a haunting rhythm.,2,music_neg_7
-1,"Sadly, these were the only tracks worth any attention.",2,music_neg_7
-1,The songs really never come to life.,2,music_neg_7
-1,"I tried several times listening to the album, hoping I would get it, but no, this is for me an album that lacked a creative spark, something I can't say about anything else I had heard by Neil Finn (his next studio album, live album and recent one with his brother are for example much better).",2,music_neg_7
-1,"Actually, this is the only Neil Finn release that has not been a favorite of mine.",2,music_neg_7
0,"It is interesting but this album gets high marks from many reviewers, actually most reviewers.",2,music_neg_7
0,My sister and one of my best friends are also big Neil Finn fans.,2,music_neg_7
-1,"Their reaction to this album was, however, almost identical to mine, close to being boring and not living up to expectations.",2,music_neg_7
-1,It was also a commercial failure so it will remain a mystery to me how many people enjoy it.,2,music_neg_7
-1,"My advice, however, is to leave this one alone and listen to practically everything else by Neil Finn.",2,music_neg_7
-1,"I have PURCHASED every album since 1993, so I feel I speak with some authority when I say that this album is by far the worst yet.",1,music_neg_10
0,"I felt that the record they did with Glenn Ballard was a reasonably listenable waste, but thought they made a strong recovery on the next one, ""Busted Stuff"" (which was the record they SHOULD have released instead of the Ballard one).",1,music_neg_10
-1,"""Stand up"" stinks up the joint from the cover art (what is that goofy concept lady?), to the tiny tiny song labels on the back.",1,music_neg_10
-1,"Oh yeah, and the music is lame, with 3-4 exceptions.",1,music_neg_10
-1,"I won't even address the copy protection issue...that's been done to death, and I agree with them all.",1,music_neg_10
-1,I encourage you to buy this cd....my copy is available.,1,music_neg_10
0,I am a big fan of Jose Jose and for many years I have been following his career.,1,music_neg_11
-1,"First, this is not a 2007 new release, is an old collection of songs from the 70's and the 80's Don't let them fool you with Jose Jose's intros for every song, where he can bearly breath do to his affected voice.",1,music_neg_11
